Source_Framework,Source_Control_ID,Target_Framework,Target_Control_ID,Mapping_Category,Confidence
Cloud Controls Matrix v4.0,CCM-BUS-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-BUS-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-BUS-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-BUS-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-BUS-11,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-BUS-11,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-01,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-02,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-03,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-04,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-05,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-06,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-07,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-08,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-09,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-10,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-11,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-CHA-12,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-01,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-02,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-03,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-04,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-05,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-06,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-07,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-GOV-08,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-01,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-02,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-03,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-04,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-05,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-06,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
Cloud Controls Matrix v4.0,CCM-HUM-07,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
